time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-28.885185856,8.17211267585,14.5036809455,0.417168156863,1.06618061165,0.0,-18.2450946775,3.33991369847,-8.61948620233,0.136430845273,0.114903724573,0.0,407.2842548022369,407.4498014536656,408.18614567315376,409.5823112091824
4.499999999999992,-29.9903944786,8.3692130471,13.9657824757,0.425907076093,1.07394336421,0.0,-18.5955214892,3.22765489792,-9.31392460035,0.14346463549,0.103423651886,0.0,449.00401478123155,448.08190247999266,447.5339507602393,448.1241577374879
4.559999999999991,-31.1142803129,8.55852401433,13.3843143345,0.435523685123,1.08120829185,0.0,-18.8687045308,3.08023207825,-10.0713669945,0.153331177827,0.113562389359,0.0,417.1609771518399,418.05679214414465,418.56491518033965,419.4448986521002
4.6199999999999894,-32.2582642847,8.7392405954,12.7584903568,0.459575898459,1.10115100006,0.0,-19.2603674786,2.93976248631,-10.7935399364,0.109896130075,0.0726513393609,0.0,463.0206748012931,459.79713251003375,463.35891591890027,459.9467066791605
4.679999999999988,-33.4250961215,8.91074291499,12.0885044909,0.474077245101,1.10698103405,0.0,-19.6342358074,2.77360032294,-11.542957842,0.139523112035,0.0581109409593,0.0,461.63261397227615,460.48634548092934,459.38751068047253,461.7447351749736
4.739999999999987,-34.6106685018,9.07071688595,11.3711318094,0.4826399014,1.11243765761,0.0,-19.8870777452,2.55574562981,-12.3727934192,0.13338312433,0.0723325271997,0.0,415.3912884546226,416.64065746068974,415.78490063077487,415.265169483849
4.799999999999986,-35.8137756547,9.21740544341,10.6041340969,0.495291554077,1.1229642959,0.0,-20.2163667317,2.32992342913,-13.19776705,0.108533174226,0.0984055153946,0.0,439.55230593296994,441.71467773555804,440.27668318237016,438.2289051423979
4.859999999999984,-37.0368281797,9.3497891451,9.78689480716,0.502068122535,1.13611785396,0.0,-20.5512803592,2.07882489142,-14.0484022922,0.101571327351,0.0676863499408,0.0,444.56954256999063,442.0500865641472,442.7332420933476,442.16959676495463
4.919999999999983,-38.2785405328,9.46596521563,8.9170761967,0.510480352921,1.14340684077,0.0,-20.8407784197,1.7895269172,-14.9499897501,0.0836496107394,0.0862033427488,0.0,425.9885801151845,427.5747708192559,427.08216128459196,425.557902614021
4.979999999999982,-39.5389591186,9.56413999116,7.99262599438,0.517233169783,1.15172010132,0.0,-21.1741326573,1.47836669614,-15.8703041685,0.0679749433671,0.0655511598086,0.0,439.54016109998014,437.8291667995912,439.4755066294004,438.1784031087516
5.0399999999999805,-40.8204249441,9.64285695564,7.01216382371,0.526202952698,1.15570779326,0.0,-21.5436273123,1.14040465413,-16.8172701131,0.0910313418085,0.067178419222,0.0,447.24359502579205,447.37941110542374,447.1343025936104,449.01455224262173
